subj,trial,syll,series,raw_f0
121,17,Rje~,42,193.79176731973703
121,17,Rje~,43,202.1311636011553
121,17,Rje~,44,214.03061032265967
121,17,Rje~,45,227.25413982490753
121,17,Rje~,46,241.92603856194737
121,17,Rje~,47,254.17199440516256
121,17,Rje~,48,261.5224602838025
121,17,Rje~,49,263.2565727461913
121,17,a~,50,258.1859105887692
121,17,a~,51,253.05349859862096
121,17,a~,52,246.56655497702988
121,17,a~,53,238.96348548115407
121,17,a~,54,230.47311004583523
121,17,a~,55,221.8030916225213
121,17,a~,56,213.89934672414083
121,17,a~,57,207.69098048260577
121,17,a~,58,203.49586240672673
121,17,a~,59,201.51163114185255
121,17,s@,60,201.45497337406897
121,17,s@,61,204.26592088685103
121,17,s@,62,208.17388311240717
121,17,s@,63,212.19655639636764
121,17,s@,64,216.21922968032814
121,17,s@,65,220.2419029642886
121,17,s@,66,224.26457624824906
121,17,s@,67,227.21282802131935
121,17,s@,68,223.2691088349196
121,17,s@,69,210.55269073891927
121,17,mO,70,198.75746703623057
121,17,mO,71,196.4533146874257
121,17,mO,72,194.49416700718598
121,17,mO,73,193.2250286640766
121,17,mO,74,192.11901129732485
121,17,mO,75,191.09455441875193
121,17,mO,76,190.21215553658536
121,17,mO,77,189.40113376703033
121,17,mO,78,188.73286622269853
121,17,mO,79,188.19532753330495
121,17,ma~,80,187.72315327138045
121,17,ma~,81,187.17338203763327
121,17,ma~,82,187.060325212146
121,17,ma~,83,187.21605082765643
121,17,ma~,84,187.75520619909886
121,17,ma~,85,188.86983845609626
121,17,ma~,86,191.16849642668188
121,17,ma~,87,193.93274778171644
121,17,ma~,88,196.51647041873258
121,17,ma~,89,197.94174851848044
126,25,pER,0,117.32967895151951
126,25,pER,1,117.3247300499945
126,25,pER,2,117.27300154972424
126,25,pER,3,117.12326119551682
126,25,pER,4,116.84873830081507
126,25,pER,5,116.58345589303724
126,25,pER,6,116.49943340588946
126,25,pER,7,116.75943741801258
126,25,pER,8,117.27337195790044
126,25,pER,9,117.89721974841144
126,25,sOn,10,118.84776378382772
126,25,sOn,11,120.67437608708852
126,25,sOn,12,122.64015673752382
126,25,sOn,13,124.58941355903626
126,25,sOn,14,125.38545626674296
126,25,sOn,15,124.01904911725448
126,25,sOn,16,123.77993305892863
126,25,sOn,17,121.02912917439765
126,25,sOn,18,115.51080771641635
126,25,sOn,19,109.66296164940799
126,25,nEm,30,107.44869512017904
126,25,nEm,31,107.71940329742964
126,25,nEm,32,108.950949088944
126,25,nEm,33,109.40741089475307
126,25,nEm,34,112.88474622518655
126,25,nEm,35,115.46428446113352
126,25,nEm,36,112.78261528773746
126,25,nEm,37,107.58128863934525
126,25,nEm,38,105.09735490510728
126,25,nEm,39,104.84720636623601
126,25,lo,40,104.73298223299997
126,25,lo,41,105.12846280376172
126,25,lo,42,106.68457927429829
126,25,lo,43,109.87493511328066
126,25,lo,44,114.18685989553282
126,25,lo,45,118.80257575738307
126,25,lo,46,122.85283726448208
126,25,lo,47,125.59727041645593
126,25,lo,48,126.25515975905721
126,25,lo,49,125.48291473624259
126,25,da~,50,124.06457844723923
126,25,da~,51,122.11850686204505
126,25,da~,52,119.26995088856111
126,25,da~,53,115.75633345222818
126,25,da~,54,112.27117456669292
126,25,da~,55,109.20070740838992
126,25,da~,56,106.7140617524354
126,25,da~,57,104.42390599282699
126,25,da~,58,102.30087385435804
126,25,da~,59,100.42201075750792
126,25,le,60,98.95151505684136
126,25,le,61,98.02543415877389
126,25,le,62,97.1274319654214
126,25,le,63,96.19573015097426
126,25,le,64,95.32405583865022
126,25,le,65,94.67371834363225
126,25,le,66,94.35750891911601
126,25,le,67,94.32846887854016
126,25,le,68,94.49129999791128
126,25,le,69,94.68792473194416
126,25,fEt,70,94.83101489158808
126,25,fEt,71,94.92305053833998
126,25,fEt,72,94.92305053833998
126,25,fEt,73,94.92305053833998
126,25,fEt,74,94.92305053833998
126,25,fEt,75,94.92305053833998
126,25,fEt,76,94.92305053833998
126,25,fEt,77,94.92305053833998
126,25,fEt,78,94.92305053833998
126,25,fEt,79,94.92305053833998
109,27,pER,0,113.93273618995016
109,27,pER,1,113.92120348231761
109,27,pER,2,113.89760227140366
109,27,pER,3,113.88596671279237
109,27,pER,4,113.926991160996
109,27,pER,5,114.05619740699116
109,27,pER,6,114.30600686443005
109,27,pER,7,114.71240818744548
109,27,pER,8,115.29844924245168
109,27,pER,9,116.0331403166829
109,27,sOn,10,117.26144761821996
109,27,sOn,11,120.99268081224963
109,27,sOn,12,125.1964424952604
109,27,sOn,13,129.41356754729063
109,27,sOn,14,133.63069259932084
109,27,sOn,15,137.23098131383685
109,27,sOn,16,137.7130212325107
109,27,sOn,17,135.05361557457977
109,27,sOn,18,131.84357852486417
109,27,sOn,19,127.3102013912727
109,27,n@,20,119.8532967623934
109,27,n@,21,116.85137187901027
109,27,n@,22,114.09339236443164
109,27,n@,23,111.69142455262137
109,27,n@,24,109.64079663156659
109,27,n@,25,108.07942785219922
109,27,n@,26,106.92602012054294
109,27,n@,27,105.83773002938594
109,27,n@,28,104.47126428079875
109,27,n@,29,102.70473636693919
109,27,di,30,100.77045045313736
109,27,di,31,98.94843505824264
109,27,di,32,98.17358617006074
109,27,di,33,98.15609368237983
109,27,di,34,98.31872507779504
109,27,di,35,98.50994631742013
109,27,di,36,98.9360542979243
109,27,di,37,99.8507565383078
109,27,di,38,101.40229222249695
109,27,di,39,103.2026638886207
109,27,mo,40,104.95319613645646
109,27,mo,41,106.65503762817298
109,27,mo,42,108.64703175249146
109,27,mo,43,111.09316588439374
109,27,mo,44,113.90156647324784
109,27,mo,45,116.98448358780186
109,27,mo,46,120.24073745036296
109,27,mo,47,122.85561432413667
109,27,mo,48,124.19924044603587
109,27,mo,49,124.02502259924884
109,27,pa~,50,122.68167169824255
109,27,pa~,51,120.0901506109717
109,27,pa~,52,116.97808942845938
109,27,pa~,53,113.72335464294483
109,27,pa~,54,110.46861985743027
109,27,pa~,55,107.24084199419036
109,27,pa~,56,104.32034076935852
109,27,pa~,57,102.18333177298061
109,27,pa~,58,100.95104265500544
109,27,pa~,59,100.06137008592688
109,27,da~,60,99.20717099495407
109,27,da~,61,98.71019166396259
109,27,da~,62,98.33494846231746
109,27,da~,63,98.03206002176805
109,27,da~,64,97.76522790207486
109,27,da~,65,97.6398699888798
109,27,da~,66,97.95823460926978
109,27,da~,67,98.87324339683995
109,27,da~,68,100.34968555699908
109,27,da~,69,102.18422309496667
109,27,y,70,112.33024211420813
109,27,y,71,113.37381075320585
109,27,y,72,113.72812004378258
109,27,y,73,113.27387093176932
109,27,y,74,112.1214265670418
109,27,y,75,110.67314800537
109,27,y,76,109.19466176304326
109,27,y,77,107.74638951210463
109,27,y,78,106.31938069647387
109,27,y,79,104.73598320743436
109,27,n9R,80,102.89653630867473
109,27,n9R,81,97.31225283794319
109,27,n9R,82,91.84259885072606
109,27,n9R,83,87.29168533092373
109,27,n9R,84,84.53066701356884
109,27,n9R,85,83.29150793850893
109,27,n9R,86,81.98468482066322
109,27,n9R,87,80.84208172607447
109,27,n9R,88,80.66538811547751
109,27,n9R,89,80.66538811547751
116,28,pER,0,211.13939006788772
116,28,pER,1,211.21229947436547
116,28,pER,2,211.23621277920236
116,28,pER,3,211.17121868460157
116,28,pER,4,210.88883409109994
116,28,pER,5,210.24376350453775
116,28,pER,6,209.20345599375366
116,28,pER,7,208.0781030712196
116,28,pER,8,207.32803267096457
116,28,pER,9,207.57619812960533
116,28,sOn,10,210.38859240924526
116,28,sOn,11,224.71428370131613
116,28,sOn,12,242.2156373493967
116,28,sOn,13,259.79569232421045
116,28,sOn,14,275.34037594187083
116,28,sOn,15,275.1192693224657
116,28,sOn,16,259.3024903198094
116,28,sOn,17,246.52719143997658
116,28,sOn,18,240.89730034518678
116,28,sOn,19,230.74881548973602
116,28,n@,20,213.37066816610147
116,28,n@,21,208.25971417422147
116,28,n@,22,204.0193807710431
116,28,n@,23,200.4987457353702
116,28,n@,24,197.3915579781139
116,28,n@,25,194.46678402636203
116,28,n@,26,191.30454850755058
116,28,n@,27,187.67075134782547
116,28,n@,28,183.80238585775274
116,28,n@,29,179.94347878291458
116,28,fE,30,174.54117999833716
116,28,fE,31,175.37788565095602
116,28,fE,32,179.48775265833675
116,28,fE,33,185.33084378960245
116,28,fE,34,191.60157060041328
116,28,fE,35,197.3218762301656
116,28,fE,36,201.6976982199855
116,28,fE,37,204.54669347212626
116,28,fE,38,206.04444668272805
116,28,fE,39,207.13340922255952
116,28,sa,40,209.09355688674663
116,28,sa,41,215.6273931684408
116,28,sa,42,225.2208799441728
116,28,sa,43,235.4024503757216
116,28,sa,44,244.96516017427925
116,28,sa,45,250.78784655486587
116,28,sa,46,251.80129680840415
116,28,sa,47,251.53692241038743
116,28,sa,48,250.40992026456715
116,28,sa,49,246.88645877647704
116,28,l@,50,236.43154245589218
116,28,l@,51,230.3070742695337
116,28,l@,52,224.04148638418727
116,28,l@,53,218.55390300054435
116,28,l@,54,214.4815980901499
116,28,l@,55,211.8535866333182
116,28,l@,56,209.8804452415371
116,28,l@,57,207.15111445432322
116,28,l@,58,202.8179255130673
116,28,l@,59,196.6094210419286
116,28,di,60,188.80581752027484
116,28,di,61,179.81630874731147
116,28,di,62,175.3314248618591
116,28,di,63,176.56889633067888
116,28,di,64,180.92128544435687
116,28,di,65,186.04754187099084
116,28,di,66,189.54850801308805
116,28,di,67,190.74255626701287
116,28,di,68,190.08235060944608
116,28,di,69,188.84387922378664
116,28,ma~S,70,187.6407226886257
116,28,ma~S,71,186.0726200138683
116,28,ma~S,72,185.75869608378625
116,28,ma~S,73,184.87327913264602
116,28,ma~S,74,179.3984899246313
116,28,ma~S,75,176.3110298372607
116,28,ma~S,76,176.31069651225394
116,28,ma~S,77,176.31069651225394
116,28,ma~S,78,176.31069651225394
116,28,ma~S,79,176.31069651225394
121,03,pER,0,259.91695469463724
121,03,pER,1,261.5201036439088
121,03,pER,2,265.16645619452663
121,03,pER,3,270.89728165174427
121,03,pER,4,276.9638456841336
121,03,pER,5,281.63809654983174
121,03,pER,6,284.38526454116874
121,03,pER,7,286.18699861335585
121,03,pER,8,289.0442264831151
121,03,pER,9,293.405265899477
121,03,sOn,10,299.4242639510714
121,03,sOn,11,313.432745092875
121,03,sOn,12,327.60103348805893
121,03,sOn,13,341.4074108114633
121,03,sOn,14,349.42294365912744
121,03,sOn,15,347.9351187862614
121,03,sOn,16,341.37183953799536
121,03,sOn,17,331.1593372684018
121,03,sOn,18,317.01291847840866
121,03,sOn,19,297.78640752996563
121,03,n@,20,272.8819072488521
121,03,n@,21,259.97349901498865
121,03,n@,22,249.9023002633766
121,03,n@,23,243.20102751542467
121,03,n@,24,239.24858506459543
121,03,n@,25,236.3138855480467
121,03,n@,26,232.81729630354124
121,03,n@,27,228.33600834681687
121,03,n@,28,222.5073329513034
121,03,n@,29,215.9886425637556
121,03,di,30,209.99657657293005
121,03,di,31,208.65576786287508
121,03,di,32,209.01162477216664
121,03,di,33,209.8751145284885
121,03,di,34,210.7732226629139
121,03,di,35,211.67133079733935
121,03,di,36,212.56943893176478
121,03,di,37,213.29508866241525
121,03,di,38,212.95209588176075
121,03,di,39,211.11668945198147
121,03,Rje~,40,207.63010296478544
121,03,Rje~,41,207.798955486973
121,03,Rje~,42,215.75409587701947
121,03,Rje~,43,224.72266451655264
121,03,Rje~,44,229.99347537787384
121,03,Rje~,45,240.26268217950937
121,03,Rje~,46,254.30685103142434
121,03,Rje~,47,265.6045894449321
121,03,Rje~,48,271.5413077434806
121,03,Rje~,49,265.79014076033985
121,03,pa~,50,252.28148720466095
121,03,pa~,51,248.77777509285966
121,03,pa~,52,247.23322913678115
121,03,pa~,53,246.50124592125525
121,03,pa~,54,245.8248718174656
121,03,pa~,55,243.2629858449493
121,03,pa~,56,236.4427930893234
121,03,pa~,57,225.68359687472878
121,03,pa~,58,215.48407399056146
121,03,pa~,59,208.20260142957892
121,03,da~,60,204.34968744693487
121,03,da~,61,202.31264956366067
121,03,da~,62,200.9255699524972
121,03,da~,63,200.02783086126044
121,03,da~,64,199.44386830349467
121,03,da~,65,199.12564949575963
121,03,da~,66,198.999213398062
121,03,da~,67,198.8865965298054
121,03,da~,68,198.65355207185618
121,03,da~,69,198.16803884194974
121,03,le,70,196.827708675656
121,03,le,71,196.10172315409372
121,03,le,72,195.57850328487214
121,03,le,73,195.17809082118924
121,03,le,74,194.8289962239825
121,03,le,75,194.49869776001003
121,03,le,76,194.14460691131654
121,03,le,77,193.77638261284682
121,03,le,78,193.52540896425143
121,03,le,79,193.75833916918106
121,03,Re,80,194.7461829060338
121,03,Re,81,196.3739852310086
121,03,Re,82,197.7582339596545
121,03,Re,83,198.25531557787443
121,03,Re,84,197.9314462329982
121,03,Re,85,197.1600115639528
121,03,Re,86,196.51168808846268
121,03,Re,87,196.09123072796214
121,03,Re,88,195.88039830398446
121,03,Re,89,195.8481493596275
121,03,y,90,195.94286879870214
121,03,y,91,195.96088644252717
121,03,y,92,195.9789040863522
121,03,y,93,195.99692173017726
121,03,y,94,196.00361665793898
121,03,y,95,196.0046502276691
121,03,y,96,196.00568379739917
121,03,y,97,195.99969156276734
121,03,y,98,195.97964771941164
121,03,y,99,195.95960387605595
121,03,njo~,100,195.93956003270029
121,03,njo~,101,195.8248361530584
121,03,njo~,102,195.81068187437828
121,03,njo~,103,195.9654746787703
121,03,njo~,104,196.16017569313811
121,03,njo~,105,196.33490914968272
121,03,njo~,106,196.39494829049625
121,03,njo~,107,195.9290072367415
121,03,njo~,108,194.91938117665504
121,03,njo~,109,193.6269370798505
115,14,pER,0,256.2523910321588
115,14,pER,1,254.03751330257236
115,14,pER,2,249.73448393545908
115,14,pER,3,243.48463408266238
115,14,pER,4,237.75640012520162
115,14,pER,5,233.6429584331789
115,14,pER,6,232.05177371683217
115,14,pER,7,232.44622758102517
115,14,pER,8,233.8306245267856
115,14,pER,9,235.46834525435966
115,14,sOn,10,237.6863530294617
115,14,sOn,11,240.83828423412325
115,14,sOn,12,244.24556707728007
115,14,sOn,13,247.67249235416728
115,14,sOn,14,251.09941763105456
115,14,sOn,15,253.3652743744978
115,14,sOn,16,249.67035910794166
115,14,sOn,17,245.80695644830527
115,14,sOn,18,245.21903126173257
115,14,sOn,19,238.79062087733428
115,14,n@,20,227.85142354503634
115,14,n@,21,224.05629850488117
115,14,n@,22,220.040568268907
115,14,n@,23,215.81577468731228
115,14,n@,24,211.17285958925058
115,14,n@,25,206.00612414500148
115,14,n@,26,200.66547598865398
115,14,n@,27,195.64037306021137
115,14,n@,28,191.21737446803868
115,14,n@,29,187.69377379586388
115,14,ma~Z,30,185.27241918311006
115,14,ma~Z,31,181.3003556691277
115,14,ma~Z,32,177.86404557024738
115,14,ma~Z,33,175.37566169413643
115,14,ma~Z,34,173.71490591402102
115,14,ma~Z,35,172.2127049711849
115,14,ma~Z,36,171.29176581983285
115,14,ma~Z,37,172.07816109485066
115,14,ma~Z,38,174.66540315323385
115,14,ma~Z,39,177.64990574026604
115,14,Rje~,40,180.63440832729827
115,14,Rje~,41,183.09986698615094
115,14,Rje~,42,185.56532564500358
115,14,Rje~,43,188.00466669248354
115,14,Rje~,44,190.68104254155077
115,14,Rje~,45,193.64003022806452
115,14,Rje~,46,195.7858780578607
115,14,Rje~,47,196.43505572804068
115,14,Rje~,48,196.7473768888304
115,14,Rje~,49,197.3599742044483
115,14,pa~,50,197.79325071225063
115,14,pa~,51,198.15763549513008
115,14,pa~,52,198.65165158775832
115,14,pa~,53,199.20531599869835
115,14,pa~,54,199.76186977575864
115,14,pa~,55,200.02830317183256
115,14,pa~,56,198.0797072484279
115,14,pa~,57,192.16742958892735
115,14,pa~,58,184.38630754892415
115,14,pa~,59,178.225748591169
115,14,da~,60,174.29180692410233
115,14,da~,61,170.032637230577
115,14,da~,62,166.22257064973408
115,14,da~,63,164.49271429273924
115,14,da~,64,164.50148064246198
115,14,da~,65,164.43171688894606
115,14,da~,66,164.98651142934156
115,14,da~,67,167.62123130263606
115,14,da~,68,172.46791689026443
115,14,da~,69,179.6308355840365
115,14,9~,70,187.13397985063773
115,14,9~,71,187.79279573225585
115,14,9~,72,188.45161161387395
115,14,9~,73,189.11042749549205
115,14,9~,74,189.62962024061352
115,14,9~,75,190.07900141748664
115,14,9~,76,190.52838259435973
115,14,9~,77,190.90697208323436
115,14,9~,78,191.14397819611204
115,14,9~,79,191.38098430898972
115,14,mwa,80,191.61799042186738
115,14,mwa,81,191.8453262574418
115,14,mwa,82,191.20540057501248
115,14,mwa,83,189.59400254439265
115,14,mwa,84,187.0314507586082
115,14,mwa,85,184.1239697832497
115,14,mwa,86,181.247624513895
115,14,mwa,87,178.60383016258905
115,14,mwa,88,176.33030250044447
115,14,mwa,89,174.53805349581958
116,17,nO,0,207.98507480411985
116,17,nO,1,205.10275689460684
116,17,nO,2,203.2439802871246
116,17,nO,3,203.047436501927
116,17,nO,4,204.8238541928243
116,17,nO,5,208.27381858398786
116,17,nO,6,212.77487317698294
116,17,nO,7,217.909324540536
116,17,nO,8,223.225651753549
116,17,nO,9,228.25296414689532
116,17,El,10,233.08417246301624
116,17,El,11,238.62133265322402
116,17,El,12,244.0889280328315
116,17,El,13,248.7445846936819
116,17,El,14,251.78592823004126
116,17,El,15,252.36799323272172
116,17,El,16,249.4179032448218
116,17,El,17,243.6701812549803
116,17,El,18,236.37555962560083
116,17,El,19,229.76310408913082
116,17,nEm,30,224.6110443365317
116,17,nEm,31,218.81006160841414
116,17,nEm,32,211.82312849009244
116,17,nEm,33,204.98551048736562
116,17,nEm,34,200.09424055273334
116,17,nEm,35,197.4808170795326
116,17,nEm,36,196.2011816160893
116,17,nEm,37,195.14967281300778
116,17,nEm,38,193.63682909872009
116,17,nEm,39,191.60664025123612
116,17,Rje~,40,189.34285109969332
116,17,Rje~,41,188.4666383561989
116,17,Rje~,42,187.27067770207057
116,17,Rje~,43,185.80691700053688
116,17,Rje~,44,184.24752607298177
116,17,Rje~,45,182.48632148864522
116,17,Rje~,46,182.6270279488077
116,17,Rje~,47,185.470793694076
116,17,Rje~,48,185.56755325301066
116,17,Rje~,49,181.39986437549703
116,17,a~,50,178.0091945729488
116,17,a~,51,177.88339403741043
116,17,a~,52,177.83884264254763
116,17,a~,53,177.956789529036
116,17,a~,54,178.08444164101874
116,17,a~,55,178.21694636574867
116,17,a~,56,178.4548757949421
116,17,a~,57,179.0923369461115
116,17,a~,58,180.52886154123286
116,17,a~,59,183.7595756263977
116,17,s@,60,187.88738445658433
116,17,s@,61,207.50697461623486
116,17,s@,62,236.90602456178092
116,17,s@,63,272.25209377545644
116,17,s@,64,309.690662988373
116,17,s@,65,347.2110413317196
116,17,s@,66,383.9220373943027
116,17,s@,67,419.75183666111667
116,17,s@,68,446.97850572529046
116,17,s@,69,455.24959734556484
116,17,mO,70,317.98845297628503
116,17,mO,71,233.9782303506371
116,17,mO,72,163.7980128299133
116,17,mO,73,118.31221641644795
116,17,mO,74,96.39569783395385
116,17,mO,75,89.50206312673122
116,17,mO,76,89.12727604945486
116,17,mO,77,88.78210812626347
116,17,mO,78,88.42577171694963
116,17,mO,79,88.05725205256401
116,17,ma~,80,87.70020871780089
116,17,ma~,81,89.02876921964307
116,17,ma~,82,93.99102959861443
116,17,ma~,83,104.4646399334834
116,17,ma~,84,120.63650490425316
116,17,ma~,85,138.38101975880403
116,17,ma~,86,153.75438935848211
116,17,ma~,87,163.53017561078434
116,17,ma~,88,168.06472449442404
116,17,ma~,89,169.55065858871245
123,02,pER,0,95.42161802098347
123,02,pER,1,95.42161802098347
123,02,pER,2,95.5637751042053
123,02,pER,3,96.05055416643611
123,02,pER,4,96.66734494619921
123,02,pER,5,97.40547457259122
123,02,pER,6,97.48757584843685
123,02,pER,7,97.62901050660221
123,02,pER,8,97.96755776186887
123,02,pER,9,98.8017045877646
123,02,sOn,10,99.98942359200815
123,02,sOn,11,102.73724234561188
123,02,sOn,12,105.49327611657989
123,02,sOn,13,108.24930988754792
123,02,sOn,14,110.78589492450601
123,02,sOn,15,112.11465572223929
123,02,sOn,16,112.38273154426074
123,02,sOn,17,112.34008532123843
123,02,sOn,18,111.29359337866002
123,02,sOn,19,108.71236875106067
123,02,n@,20,105.31330352510548
123,02,n@,21,103.85927639411892
123,02,n@,22,102.11644976067302
123,02,n@,23,100.05647887025914
123,02,n@,24,97.6781256114855
123,02,n@,25,95.00725851607723
123,02,n@,26,92.25624402471585
123,02,n@,27,89.65248201901308
123,02,n@,28,87.24107195423682
123,02,n@,29,85.06636574442611
123,02,bwa,30,83.17196776239123
123,02,bwa,31,80.8257556577449
123,02,bwa,32,79.69368413778449
123,02,bwa,33,80.0950529206119
123,02,bwa,34,81.22570610683682
123,02,bwa,35,82.13808004734588
123,02,bwa,36,82.0296861958308
123,02,bwa,37,80.65612473599276
123,02,bwa,38,79.2292181427787
123,02,bwa,39,78.45592189335812
123,02,Rje~,40,78.2145467529453
123,02,Rje~,41,78.37243036723906
123,02,Rje~,42,79.52978293263304
123,02,Rje~,43,82.36537076553392
123,02,Rje~,44,86.02131360573601
123,02,Rje~,45,89.4947628396123
123,02,Rje~,46,92.93890912723332
123,02,Rje~,47,96.93759218683104
123,02,Rje~,48,100.0679974607461
123,02,Rje~,49,101.39664640884538
123,02,da~,50,100.84435173091244
123,02,da~,51,99.33335354484593
123,02,da~,52,97.0240581873299
123,02,da~,53,94.04363530463328
123,02,da~,54,90.9619395828425
123,02,da~,55,88.25138102443465
123,02,da~,56,86.18356299921658
123,02,da~,57,84.83870381996891
123,02,da~,58,84.04669790724722
123,02,da~,59,83.66419225787074
123,02,le,60,83.54976463698692
123,02,le,61,83.62193183341356
123,02,le,62,83.80846110794413
123,02,le,63,84.08960049706513
123,02,le,64,84.43176276986496
123,02,le,65,84.7809773467857
123,02,le,66,85.08159937477457
123,02,le,67,85.29488651654103
123,02,le,68,85.40748320121307
123,02,le,69,85.42987587063614
123,02,swa,70,85.38950113987238
123,02,swa,71,85.19165323968531
123,02,swa,72,84.97977796479678
123,02,swa,73,84.76790268990824
123,02,swa,74,84.5560274150197
123,02,swa,75,84.34415214013117
123,02,swa,76,84.09471221102679
123,02,swa,77,83.29377123044796
123,02,swa,78,81.86481437226955
123,02,swa,79,81.29774886999047
123,02,Re,80,81.85666250822783
123,02,Re,81,82.17619744629617
123,02,Re,82,82.35641560492246
123,02,Re,83,82.43072394106578
123,02,Re,84,82.4432247686873
123,02,Re,85,82.44332555716265
123,02,Re,86,82.44332555716265
123,02,Re,87,82.44332555716265
123,02,Re,88,82.44332555716265
123,02,Re,89,82.44332555716265
123,19,a,0,99.98209219295163
123,19,a,1,99.76408324893309
123,19,a,2,99.54607430491454
123,19,a,3,99.328065360896
123,19,a,4,98.99448117145879
123,19,a,5,98.60310935931223
123,19,a,6,98.21173754716567
123,19,a,7,97.77509701495984
123,19,a,8,97.24791904263549
123,19,a,9,96.72074107031112
123,19,lin,10,96.19356309798675
123,19,lin,11,92.39197945056208
123,19,lin,12,94.28803176573776
123,19,lin,13,100.00213358071134
123,19,lin,14,106.48784128281437
123,19,lin,15,115.72299771971124
123,19,lin,16,122.89726540498336
123,19,lin,17,124.1906631024467
123,19,lin,18,123.42682562380986
123,19,lin,19,120.26479760230374
123,19,n@,20,113.69898861662166
123,19,n@,21,110.53502858687173
123,19,n@,22,106.87015132586089
123,19,n@,23,102.77908484102392
123,19,n@,24,98.14282283062883
123,19,n@,25,93.41518006898175
123,19,n@,26,89.24282137770119
123,19,n@,27,85.82703677983503
123,19,n@,28,83.43128077427535
123,19,n@,29,81.81367340358264
123,19,di,30,80.04373313990307
123,19,di,31,79.5775859971706
123,19,di,32,79.45397118476762
123,19,di,33,79.47677625249129
123,19,di,34,79.5786505286945
123,19,di,35,79.68826436893869
123,19,di,36,79.73874180566187
123,19,di,37,79.57378017811405
123,19,di,38,79.11589041769597
123,19,di,39,78.48318412561522
123,19,Rje~,40,77.9460659158584
123,19,Rje~,41,77.63464230449692
123,19,Rje~,42,77.9559724503447
123,19,Rje~,43,79.0550442715858
123,19,Rje~,44,81.32769572190885
123,19,Rje~,45,85.33238144088614
123,19,Rje~,46,91.28449734034895
123,19,Rje~,47,97.6722787567409
123,19,Rje~,48,101.92326888597485
123,19,Rje~,49,103.38332011315214
123,19,pa~,50,103.22927495044546
123,19,pa~,51,102.47402981184081
123,19,pa~,52,101.21896468216468
123,19,pa~,53,99.59310475570105
123,19,pa~,54,97.77554375904683
123,19,pa~,55,96.0363896714545
123,19,pa~,56,94.29216307677073
123,19,pa~,57,92.47057288279498
123,19,pa~,58,90.45675115862642
123,19,pa~,59,88.62296735420938
123,19,da~,60,87.27643518698393
123,19,da~,61,86.8558305469315
123,19,da~,62,86.64884286905759
123,19,da~,63,86.59048651456825
123,19,da~,64,86.63258995786562
123,19,da~,65,86.74379578654793
123,19,da~,66,86.91706477419571
123,19,da~,67,87.12207336188958
123,19,da~,68,87.3394944096432
123,19,da~,69,87.54437601432826
123,19,le,70,87.70614150967442
123,19,le,71,87.64026640990797
123,19,le,72,87.02537622640253
123,19,le,73,85.80980383123907
123,19,le,74,84.00279500775076
123,19,le,75,81.86694452346737
123,19,le,76,79.81741417914175
123,19,le,77,78.12810398510572
123,19,le,78,77.06166953005295
123,19,le,79,76.52724477358029
123,19,kuR,80,76.33925534314415
123,19,kuR,81,76.33911050337974
123,19,kuR,82,76.33911050337974
123,19,kuR,83,76.33911050337974
123,19,kuR,84,76.33911050337974
123,19,kuR,85,76.33911050337974
123,19,kuR,86,76.33911050337974
123,19,kuR,87,76.33911050337974
123,19,kuR,88,76.33911050337974
123,19,kuR,89,76.33911050337974
101,07,pER,0,225.16891795306566
101,07,pER,1,223.8697983464203
101,07,pER,2,221.6719897792878
101,07,pER,3,219.52103379433737
101,07,pER,4,218.60695200913068
101,07,pER,5,219.4876886987452
101,07,pER,6,221.58591438081842
101,07,pER,7,224.2664198395998
101,07,pER,8,226.98423174587458
101,07,pER,9,229.49298045262645
101,07,sOn,10,233.36465558711095
101,07,sOn,11,238.82488430586912
101,07,sOn,12,245.04820528875373
101,07,sOn,13,251.2430155910473
101,07,sOn,14,251.89974731373394
101,07,sOn,15,245.7465840846836
101,07,sOn,16,241.35563346913608
101,07,sOn,17,242.16005264468396
101,07,sOn,18,239.09983368716118
101,07,sOn,19,230.77741604997993
101,07,n@,20,221.2040956952825
101,07,n@,21,218.75946083227697
101,07,n@,22,215.8834860116843
101,07,n@,23,212.4994980411204
101,07,n@,24,208.47068130890875
101,07,n@,25,203.60007778408058
101,07,n@,26,199.2373862991275
101,07,n@,27,195.27416192613904
101,07,n@,28,191.8659255335786
101,07,n@,29,189.16281567558457
101,07,mE,30,187.3095885919704
101,07,mE,31,185.11038450975934
101,07,mE,32,183.09256739426257
101,07,mE,33,181.07808741515262
101,07,mE,34,179.20780859480647
101,07,mE,35,177.7708330650338
101,07,mE,36,176.9703353275328
101,07,mE,37,176.39521058490115
101,07,mE,38,175.63691754527974
101,07,mE,39,174.6983724445309
101,07,Rje~,40,174.020442130581
101,07,Rje~,41,178.32916319947142
101,07,Rje~,42,189.58332539595375
101,07,Rje~,43,202.18700196591823
101,07,Rje~,44,214.7906785358827
101,07,Rje~,45,226.11526339082795
101,07,Rje~,46,228.3035450357965
101,07,Rje~,47,225.57259715414722
101,07,Rje~,48,226.58322638690552
101,07,Rje~,49,226.85940351466851
101,07,na,50,223.641265967947
101,07,na,51,221.61353598805033
101,07,na,52,219.26233458393295
101,07,na,53,216.66001137769058
101,07,na,54,213.78034673304214
101,07,na,55,210.57453627345515
101,07,na,56,206.99862003118864
101,07,na,57,203.07539534312136
101,07,na,58,198.9767762702368
101,07,na,59,195.04409125368846
